usia,status_income,lama_kerja_bulan,hari_kerja_per_minggu,jam_kerja_per_hari,income_w1,income_w2,income_w3,income_w4,peak_week,app_helpful_score,src_gojek,src_grab,src_instagram___tiktok___youtube,src_maxim,src_projects_co_id,src_shopee___tokopedia___tiktok_shop,src_shopeefood,src_upwork,src_website_freelance_seperti_fiverr,src_whatsapp___kenalan___pelanggan_langsung,ramai_akhir_bulan___tanggal_gajian,ramai_akhir_pekan___sabtu_minggu,ramai_awal_bulan,ramai_harbolnas___flash_sale_online___tanggal_,ramai_ramadan___menjelang_lebaran,ramai_saat_ada_promo_dari_aplikasi,ramai_saat_cuaca_bagus,fluk_ada_atau_tidaknya_promo_dari_aplikasi,fluk_akhir_pekan_atau_hari_libur,fluk_cuaca,fluk_jam_saya_bekerja,fluk_jumlah_pesanan_atau_project_yang_masuk,fluk_kondisi_fisik___capek___sakit,fluk_rating_atau_ulasan_pelanggan,fluk_tanggal_gajian___akhir_bulan,monthly_income,income_volatility,income_cv,income_trend,is_income_growing,total_jam_seminggu,income_per_jam_est,experience_months_log,gig_type_content_creator,gig_type_freelancer_desain,gig_type_freelancer_it,gig_type_jualan_online,gig_type_kurir,gig_type_ojek_online,gig_type_pekerja_harian,gig_type_tutor,domisili_code_bali,domisili_code_bandung,domisili_code_jabodetabek,domisili_code_jawa_barat_lainnya,domisili_code_jawa_tengah,domisili_code_jawa_timur,domisili_code_kalimantan,domisili_code_sulawesi,domisili_code_sumatera,experience_tier_junior,experience_tier_mid,experience_tier_senior
37,1,17,5,8,280000,290000,285000,345000,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1200000,30276.503540974914,0.10092134206544283,65000,1,40,1739.1304347826087,2.8903717578961645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
26,1,19,4,6,710000,620000,600000,625000,1,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2555000,48712.592485584944,0.0762622563183227,-85000,0,24,7319.587628865979,2.995732273553991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24,2,23,6,8,640000,270000,360000,595000,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1865000,179414.55719459703,0.3848025145138499,-45000,0,48,3316.062176165803,3.1780538303479458,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
25,1,29,3,4,175000,150000,195000,555000,4,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1075000,191719.19570037842,0.7133710970391866,380000,1,12,3571.4285714285716,3.4011973816621555,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
23,2,3,4,8,810000,750000,700000,1342800,1,4,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,3602800,298144.19330250256,0.33101350315199224,532800,1,32,6279.069767441861,1.3862943611198906,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,0,18,2,3,350000,340000,350000,340000,1,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1380000,5773.502691896258,0.016734741904795226,-10000,0,6,14000.0,2.9444389791664403,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
21,2,21,4,8,980000,1030000,1000000,1015000,1,4,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4025000,21360.00936329383,0.0212273174022126,35000,1,32,7596.899224806201,3.091042453358316,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
37,1,12,5,6,325000,270000,270000,325000,4,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1190000,31754.264805429415,0.10673666577735677,0,0,30,2685.9504132231405,2.5649493574615367,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
38,1,19,4,4,210000,305000,175000,280000,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,970000,60346.22330077224,0.2488493791810023,70000,1,16,3230.769230769231,2.995732273553991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22,1,16,5,5,80000,160000,100000,130000,1,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,470000,35000.0,0.2978698053633586,50000,1,25,792.0792079207921,2.833213344056216,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,1,74,5,3,175000,130000,125000,150000,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,580000,22730.30282830976,0.15675962805987378,-25000,0,15,2868.8524590163934,4.31748811353631,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29,2,48,6,8,365000,415000,425000,350000,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1555000,36827.299656640585,0.09473235993384091,-15000,0,48,1891.1917098445597,3.8918202981106265,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
25,2,40,4,7,925000,960000,725000,310000,2,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2920000,298524.1475436563,0.40893662822880555,-615000,0,28,8185.840707964602,3.713572066704308,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
34,2,23,5,6,500000,500000,525000,575000,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2100000,35355.33905932738,0.06734337469705273,75000,1,30,4132.231404958678,3.1780538303479458,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
26,0,37,5,6,110000,245000,250000,140000,3,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,745000,71807.03308172536,0.38553904720901017,30000,1,30,909.0909090909091,3.6375861597263857,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
33,2,26,5,11,1075000,1273200,1095000,1150000,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4593200,89100.46763812934,0.07759330318281474,75000,1,55,4864.253393665158,3.295836866004329,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,1,78,4,5,350000,310000,340000,210000,1,4,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1210000,63966.136874651624,0.21145760468445268,-140000,0,20,4320.9876543209875,4.3694478524670215,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
18,2,23,6,8,590000,550000,625000,650000,4,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2415000,43469.33785248325,0.07199878402269023,60000,1,48,3056.9948186528495,3.1780538303479458,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31,2,2,6,11,850000,1010000,645000,500000,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,3005000,224439.11572332185,0.2987538329044778,-350000,0,66,3207.5471698113206,1.0986122886681096,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19,1,11,6,7,175000,215000,150000,200000,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,740000,28577.38033247041,0.1544714911404285,25000,1,42,1035.5029585798816,2.4849066497880004,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,0,68,4,4,18400,810000,770000,680000,2,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2278400,371466.427374893,0.6521519930177316,661600,1,16,283.0769230769231,4.23410650459726,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33,2,20,6,6,320000,450000,415000,505000,1,5,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1690000,77728.15877574013,0.18397153799811156,185000,1,36,2206.896551724138,3.044522437723423,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25,0,69,2,4,140000,110000,200000,140000,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,590000,37749.17217635375,0.25592485594235803,0,0,8,4242.424242424242,4.248495242049359,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
28,1,49,5,7,475000,600000,620000,630000,4,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2325000,71922.99122441075,0.12373826664282858,155000,1,35,3368.794326241135,3.912023005428146,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
24,0,1,3,6,360000,455000,475000,450000,0,4,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1740000,51153.364177409356,0.1175936703074461,90000,1,18,4931.506849315068,0.6931471805599453,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20,2,11,3,6,585000,1273200,480000,685000,1,5,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3023200,354943.03768351336,0.46962499081572184,100000,1,18,8013.698630136986,2.4849066497880004,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26,0,7,7,8,150000,225000,160000,190000,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,725000,33757.715167548486,0.18624843541579625,40000,1,56,666.6666666666666,2.0794415416798357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
46,1,23,7,8,575000,1050000,650000,950000,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3225000,229469.49688357275,0.28461297645965433,375000,1,56,2555.5555555555557,3.1780538303479458,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21,1,14,5,7,675000,620000,470000,570000,1,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2335000,87118.21470469498,0.14923865604460632,-105000,0,35,4787.234042553191,2.70805020110221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
47,2,21,6,6,520000,420000,25000,500000,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1465000,231566.2252286949,0.6322610046899392,-20000,0,36,3586.206896551724,3.091042453358316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
27,0,8,6,5,680000,30000,675000,650000,1,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2035000,319436.35255451646,0.6278834882968612,-30000,0,30,5619.834710743801,2.1972245773362196,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17,2,63,5,7,430000,530000,300000,325000,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1585000,105465.23913909581,0.26615766052097234,-105000,0,35,3049.645390070922,4.1588830833596715,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
31,1,80,6,9,875000,700000,730000,825000,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3130000,81496.42118931767,0.10414864797529673,-50000,0,54,4032.2580645161293,4.394449154672439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39,1,84,6,7,945000,1030000,1100000,700000,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3775000,174421.66340987195,0.1848174607601708,-245000,0,42,5591.715976331361,4.442651256490317,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25,2,12,4,5,575000,500000,475000,475000,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2025000,47324.236215002275,0.09347978811894155,-100000,0,20,7098.765432098766,2.5649493574615367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,2,5,6,5,730000,350000,290000,230000,0,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1600000,225388.5533916929,0.5634699748042953,-500000,0,30,6033.05785123967,1.791759469228055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
32,1,2,7,5,500000,340000,325000,605000,4,5,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1770000,134195.1315560044,0.30326514867989995,105000,1,35,3546.099290780142,1.0986122886681096,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
42,1,30,6,9,590000,770000,790000,870000,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,3020000,118180.65267490558,0.15653045846946637,280000,1,54,2718.89400921659,3.4339872044851463,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17,1,35,5,6,330000,375000,380000,255000,3,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1340000,57879.18451395113,0.1727731693754679,-75000,0,30,2727.2727272727275,3.58351893845611,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28,1,14,4,5,850000,850000,850000,370000,1,4,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,2920000,240000.0,0.32876667292236583,-480000,0,20,10493.827160493827,2.70805020110221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
29,1,24,7,8,545000,760000,880000,1150000,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3335000,252301.9024898544,0.3026106145478139,605000,1,56,2422.222222222222,3.2188758248682006,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,0,53,2,3,100000,60000,10000,70000,3,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,240000,37416.57386773941,0.6235991711428045,-30000,0,6,4000.0,3.9889840465642745,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
36,2,68,5,8,1336200,1273200,1350000,1342800,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5302200,35352.086218496355,0.026669729205814303,6600,1,40,8299.378881987577,4.23410650459726,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
34,2,45,7,7,275000,260000,10000,220000,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,765000,123043.01415900592,0.6433588015696959,-55000,0,49,1395.9390862944163,3.828641396489095,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
27,2,14,5,5,450000,350000,500000,500000,1,4,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1800000,70710.67811865476,0.15713449107591929,50000,1,25,4455.445544554455,2.70805020110221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20,1,75,6,8,675000,860000,875000,860000,4,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3270000,95262.79441628825,0.11652926958656717,185000,1,48,3497.4093264248704,4.330733340286331,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22,2,36,6,8,520000,650000,520000,650000,2,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2340000,75055.53499465135,0.12829984050395016,130000,1,48,2694.300518134715,3.6109179126442243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18,0,16,5,6,320000,400000,250000,255000,1,4,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1225000,70163.49953263924,0.229104556499862,-65000,0,30,2644.628099173554,2.833213344056216,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
27,1,24,3,5,740000,700000,680000,575000,1,4,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2695000,70400.63920164361,0.10449058955258488,-165000,0,15,12131.147540983606,3.2188758248682006,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34,2,18,6,9,420000,1273200,1130000,1290000,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,4113200,411839.24048104015,0.4005045609029264,870000,1,54,1935.483870967742,2.9444389791664403,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26,0,8,5,8,1020000,490000,340000,470000,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2320000,300776.7721528154,0.5185797475397722,-550000,0,40,6335.403726708075,2.1972245773362196,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43,2,22,6,8,700000,605000,500000,680000,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,2485000,90588.3546599672,0.14581603033229273,-20000,0,48,3626.943005181347,3.1354942159291497,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34,2,16,6,7,430000,325000,225000,275000,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1255000,87595.18632131943,0.27918695500992646,-155000,0,42,2544.378698224852,2.833213344056216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
29,2,44,6,10,500000,500000,480000,450000,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1930000,23629.07813126304,0.04897208115892618,-50000,0,60,2074.688796680498,3.8066624897703196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
41,0,24,7,7,18400,575000,600000,430000,1,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1623400,268952.7034009263,0.662688285604634,411600,1,49,93.4010152284264,3.2188758248682006,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41,2,29,5,9,920000,925000,925000,275000,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,3045000,324175.23553370533,0.42584539860532905,-645000,0,45,5082.8729281767955,3.4011973816621555,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
41,1,14,7,8,720000,230000,450000,465000,1,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1865000,200390.24427351746,0.4297904868268753,-255000,0,56,3200.0,2.70805020110221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,1,14,5,5,955000,725000,1235000,770000,4,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3685000,231638.18769797005,0.25143873678071454,-185000,0,25,9455.445544554455,2.70805020110221,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22,2,44,5,8,100000,150000,155000,100000,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,505000,30379.543555930308,0.2406281420022836,0,0,40,621.1180124223603,3.8066624897703196,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29,0,21,5,6,465000,435000,365000,460000,4,3,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1725000,46075.11982259695,0.1068406098133035,-5000,0,30,3842.9752066115702,3.091042453358316,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45,2,29,6,9,510000,500000,650000,625000,3,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,2285000,77284.64703074386,0.13529017372528687,115000,1,54,2350.230414746544,3.4011973816621555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30,0,57,5,9,135000,100000,290000,150000,1,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,675000,83503.99192054632,0.49483553828152915,15000,1,45,745.8563535911602,4.060443010546419,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
21,2,5,6,4,275000,300000,350000,300000,3,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1225000,31457.643480294788,0.1027185004466754,25000,1,24,2835.0515463917527,1.791759469228055,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26,2,55,4,6,480000,425000,320000,280000,1,4,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1505000,92319.64399122576,0.24536717242273312,-200000,0,24,4948.453608247422,4.02535169073515,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22,0,9,5,6,400000,350000,320000,380000,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1450000,35000.0,0.09655145778908196,-20000,0,30,3305.785123966942,2.302585092994046,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
17,1,5,5,4,360000,440000,350000,425000,0,3,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1575000,45345.89286804263,0.11516387988358794,65000,1,20,4444.444444444444,1.791759469228055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31,2,50,5,8,250000,275000,340000,290000,3,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1155000,37941.8414594407,0.13139986167819576,40000,1,40,1552.7950310559006,3.9318256327243257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
52,1,84,5,4,685000,650000,775000,625000,3,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2735000,65622.02374203343,0.09597356894839412,-60000,0,20,8456.79012345679,4.442651256490317,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36,0,25,7,8,660000,25000,30000,700000,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1415000,377080.34068794054,1.065948479828864,40000,1,56,2933.3333333333335,3.258096538021482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41,1,27,7,7,775000,440000,960000,960000,3,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,3135000,245199.7485044931,0.3128541443704609,185000,1,49,3934.0101522842638,3.332204510175204,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
43,1,18,5,6,300000,450000,925000,350000,3,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,2025000,286047.053238915,0.5650301001655601,50000,1,30,2479.3388429752067,2.9444389791664403,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
29,2,22,7,11,475000,390000,425000,415000,1,5,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1705000,35677.95771434607,0.0837017572142847,-60000,0,77,1537.2168284789643,3.1354942159291497,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,2,6,6,8,695000,325000,320000,375000,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1715000,179228.67144144842,0.4180250808545016,-320000,0,48,3601.036269430052,1.9459101490553132,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35,1,10,7,7,140000,170000,175000,185000,4,4,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,670000,19364.916731037083,0.11561075295692015,45000,1,49,710.6598984771574,2.3978952727983707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
42,2,18,5,9,430000,930000,470000,910000,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2740000,271968.13538844336,0.3970331946791952,480000,1,45,2375.6906077348067,2.9444389791664403,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,0,20,4,5,450000,435000,105000,530000,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1520000,188015.95676963165,0.4947775315581581,80000,1,20,5555.555555555556,3.044522437723423,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
18,0,37,5,5,195000,170000,160000,180000,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,705000,14930.394055974097,0.08471097500708703,-15000,0,25,1930.6930693069307,3.6375861597263857,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
20,1,9,4,5,525000,380000,260000,390000,1,5,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1555000,108349.35778920581,0.27871145743472253,-135000,0,20,6481.481481481482,2.302585092994046,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
23,0,20,3,3,20000,305000,425000,20000,3,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,770000,205121.91496766015,1.0655628540509408,0,0,9,540.5405405405405,3.044522437723423,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
27,2,35,6,8,865000,210000,525000,330000,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1930000,286138.0785564899,0.5930310580837965,-535000,0,48,4481.865284974093,3.58351893845611,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
27,2,32,5,6,190000,265000,370000,170000,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,995000,90588.3546599672,0.3641728260789593,-20000,0,30,1570.2479338842975,3.4965075614664802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
21,2,1,4,4,180000,160000,10000,230000,1,3,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,580000,94692.4847422786,0.6530471151390583,50000,1,16,2769.230769230769,0.6931471805599453,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
