usia,sumber_pekerjaan,status_income,lama_kerja_bulan,hari_kerja_per_minggu,jam_kerja_per_hari,income_w1,income_w2,income_w3,income_w4,peak_week,waktu_ramai,faktor_fluktuasi,app_helpful_score,fitur_dibutuhkan,gig_type,domisili_code,src_gojek,src_grab,src_instagram___tiktok___youtube,src_maxim,src_projects_co_id,src_shopee___tokopedia___tiktok_shop,src_shopeefood,src_upwork,src_website_freelance_seperti_fiverr,src_whatsapp___kenalan___pelanggan_langsung,ramai_akhir_bulan___tanggal_gajian,ramai_akhir_pekan___sabtu_minggu,ramai_awal_bulan,ramai_harbolnas___flash_sale_online___tanggal_,ramai_ramadan___menjelang_lebaran,ramai_saat_ada_promo_dari_aplikasi,ramai_saat_cuaca_bagus,fluk_ada_atau_tidaknya_promo_dari_aplikasi,fluk_akhir_pekan_atau_hari_libur,fluk_cuaca,fluk_jam_saya_bekerja,fluk_jumlah_pesanan_atau_project_yang_masuk,fluk_kondisi_fisik___capek___sakit,fluk_rating_atau_ulasan_pelanggan,fluk_tanggal_gajian___akhir_bulan,fitur_pengingat_kalau_penghasilan_sedang_turun,fitur_perkiraan_penghasilan_minggu_depan,fitur_ringkasan_pemasukan_dan_pengeluaran,fitur_saran_batas_pengeluaran_minggu_ini,fitur_saran_menabung
26,WhatsApp / kenalan / pelanggan langsung,1,42,3,9,440000,440000,450000,540000,0,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran, Awal bulan","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",5,Saran batas pengeluaran minggu ini,pekerja_harian,jabodetabek,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
23,"WhatsApp / kenalan / pelanggan langsung, Projects.co.id",1,65,6,8,805000,365000,510000,905000,4,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",4,"Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",freelancer_desain,jabodetabek,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
17,Projects.co.id,1,5,4,9,310000,425000,350000,430000,4,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Jam saya bekerja, Tanggal gajian / akhir bulan",5,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",freelancer_it,bali,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0
31,"WhatsApp / kenalan / pelanggan langsung, Website freelance seperti Fiverr",0,8,6,6,550000,250000,580000,280000,4,"Akhir bulan / tanggal gajian, Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",5,"Ringkasan pemasukan dan pengeluaran, Saran menabung",freelancer_desain,jawa_timur,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
24,WhatsApp / kenalan / pelanggan langsung,1,41,3,2,375000,810000,500000,625000,0,"Akhir pekan / Sabtu-Minggu, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Ada atau tidaknya promo dari aplikasi",4,"Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",content_creator,bali,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
26,WhatsApp / kenalan / pelanggan langsung,2,44,5,10,1050000,1150000,1075000,680000,4,Awal bulan,"Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Jam saya bekerja",5,"Saran menabung, Perkiraan penghasilan minggu depan",pekerja_harian,jawa_tengah,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
32,"WhatsApp / kenalan / pelanggan langsung, Instagram / TikTok / YouTube",1,52,3,6,705000,300000,700000,325000,1,"Awal bulan, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Kondisi fisik / capek / sakit",4,"Saran menabung, Saran batas pengeluaran minggu ini",tutor,jabodetabek,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1
35,Gojek,1,29,7,8,700000,850000,930000,790000,0,"Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",2,Saran batas pengeluaran minggu ini,ojek_online,jabodetabek,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
38,"Gojek, Maxim",0,28,6,9,125000,200000,10000,150000,2,Saat cuaca bagus,"Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Jam saya bekerja",4,"Pengingat kalau penghasilan sedang turun, Saran menabung",ojek_online,jabodetabek,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1
40,Grab,2,80,7,10,1336200,980000,1175000,760000,1,Akhir pekan / Sabtu-Minggu,"Jumlah pesanan atau project yang masuk, Cuaca",5,"Saran menabung, Pengingat kalau penghasilan sedang turun",ojek_online,jabodetabek,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
35,WhatsApp / kenalan / pelanggan langsung,0,38,6,8,18400,260000,250000,150000,0,"Ramadan / menjelang Lebaran, Awal bulan","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Kondisi fisik / capek / sakit",3,"Saran batas pengeluaran minggu ini, Saran menabung, Ringkasan pemasukan dan pengeluaran",pekerja_harian,bandung,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
43,"Shopee / Tokopedia / TikTok Shop, WhatsApp / kenalan / pelanggan langsung",2,84,4,5,18400,20000,300000,15000,3,Saat ada promo dari aplikasi,Jumlah pesanan atau project yang masuk,5,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",jualan_online,sulawesi,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
28,"Shopee / Tokopedia / TikTok Shop, WhatsApp / kenalan / pelanggan langsung",2,34,4,5,460000,460000,720000,495000,1,"Ramadan / menjelang Lebaran, Saat ada promo dari aplikasi, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Akhir pekan atau hari libur",3,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran",jualan_online,jabodetabek,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0
36,"Shopee / Tokopedia / TikTok Shop, WhatsApp / kenalan / pelanggan langsung",1,16,6,5,775000,470000,690000,875000,2,Ramadan / menjelang Lebaran,"Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",3,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun",jualan_online,jabodetabek,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
34,"Gojek, Grab",0,3,5,8,640000,640000,450000,675000,3,Saat ada promo dari aplikasi,"Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Rating atau ulasan pelanggan",4,"Saran menabung, Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",ojek_online,sumatera,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
20,Website freelance seperti Fiverr,0,16,4,4,500000,460000,250000,420000,1,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Jam saya bekerja, Rating atau ulasan pelanggan",5,"Saran menabung, Saran batas pengeluaran minggu ini",freelancer_it,jabodetabek,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
30,Grab,2,11,5,10,790000,685000,940000,950000,4,Ramadan / menjelang Lebaran,Jumlah pesanan atau project yang masuk,4,"Pengingat kalau penghasilan sedang turun, Perkiraan penghasilan minggu depan",ojek_online,kalimantan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
33,Gojek,2,69,6,11,1336200,600000,1140000,380000,0,"Saat ada promo dari aplikasi, Saat cuaca bagus, Awal bulan","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",4,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",ojek_online,bandung,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1
22,WhatsApp / kenalan / pelanggan langsung,0,30,6,3,530000,550000,450000,460000,2,"Harbolnas / flash sale online / tanggal kembar, Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",1,"Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini",jualan_online,jabodetabek,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
31,Gojek,2,20,6,11,870000,1050000,1090000,300000,3,"Akhir pekan / Sabtu-Minggu, Saat ada promo dari aplikasi",Jumlah pesanan atau project yang masuk,5,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",ojek_online,bandung,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
34,WhatsApp / kenalan / pelanggan langsung,2,56,7,9,780000,375000,570000,625000,1,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran, Awal bulan","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit, Akhir pekan atau hari libur",5,"Saran menabung, Pengingat kalau penghasilan sedang turun, Perkiraan penghasilan minggu depan",pekerja_harian,jabodetabek,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
29,"Website freelance seperti Fiverr, Upwork",2,13,5,9,430000,635000,745000,375000,3,Awal bulan,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",4,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",freelancer_it,jabodetabek,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
25,Projects.co.id,0,19,4,5,340000,400000,330000,400000,4,"Awal bulan, Akhir bulan / tanggal gajian",Jumlah pesanan atau project yang masuk,4,"Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",freelancer_it,jawa_timur,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
26,"Website freelance seperti Fiverr, Upwork",1,1,4,6,750000,1270000,1350000,1025000,3,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Jam saya bekerja",5,Ringkasan pemasukan dan pengeluaran,freelancer_it,sumatera,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
19,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",0,30,3,5,245000,250000,250000,240000,1,"Akhir pekan / Sabtu-Minggu, Awal bulan","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Tanggal gajian / akhir bulan",5,"Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun, Saran menabung",tutor,jawa_barat_lainnya,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
25,"Shopee / Tokopedia / TikTok Shop, Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",2,25,5,5,625000,475000,725000,425000,3,"Saat ada promo dari aplikasi, Akhir bulan / tanggal gajian, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",5,Saran menabung,jualan_online,jawa_timur,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
28,WhatsApp / kenalan / pelanggan langsung,1,72,4,3,370000,375000,410000,375000,1,Harbolnas / flash sale online / tanggal kembar,"Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",1,Saran batas pengeluaran minggu ini,content_creator,sumatera,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,Instagram / TikTok / YouTube,0,4,3,5,230000,100000,190000,230000,1,"Awal bulan, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit, Tanggal gajian / akhir bulan",3,"Saran menabung, Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",tutor,sumatera,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1
25,WhatsApp / kenalan / pelanggan langsung,1,29,6,4,625000,450000,475000,925000,4,Awal bulan,Jumlah pesanan atau project yang masuk,4,"Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran",freelancer_desain,jabodetabek,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
42,Grab,2,77,5,10,910000,975000,400000,370000,0,"Saat cuaca bagus, Awal bulan","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",4,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",ojek_online,jawa_tengah,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1
19,"WhatsApp / kenalan / pelanggan langsung, Website freelance seperti Fiverr",0,17,4,6,18400,630000,240000,175000,3,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",4,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini",freelancer_it,bandung,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
25,Instagram / TikTok / YouTube,1,21,4,6,220000,205000,220000,150000,1,Awal bulan,"Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit",3,Pengingat kalau penghasilan sedang turun,tutor,kalimantan,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
36,"ShopeeFood, Grab",2,62,6,10,580000,425000,600000,525000,2,"Saat ada promo dari aplikasi, Harbolnas / flash sale online / tanggal kembar, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Cuaca",5,Ringkasan pemasukan dan pengeluaran,kurir,sumatera,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0
18,"Shopee / Tokopedia / TikTok Shop, Instagram / TikTok / YouTube",1,63,3,3,170000,345000,260000,230000,1,"Harbolnas / flash sale online / tanggal kembar, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",5,"Ringkasan pemasukan dan pengeluaran, Saran menabung, Perkiraan penghasilan minggu depan",content_creator,jabodetabek,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
25,"WhatsApp / kenalan / pelanggan langsung, Shopee / Tokopedia / TikTok Shop",2,11,4,6,460000,350000,610000,600000,4,Awal bulan,Jumlah pesanan atau project yang masuk,4,"Saran batas pengeluaran minggu ini, Saran menabung",jualan_online,sulawesi,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
25,WhatsApp / kenalan / pelanggan langsung,1,9,4,5,500000,605000,605000,450000,2,"Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit",1,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini",pekerja_harian,jabodetabek,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
21,Projects.co.id,2,19,5,8,330000,325000,290000,200000,1,"Akhir bulan / tanggal gajian, Awal bulan, Ramadan / menjelang Lebaran",Jumlah pesanan atau project yang masuk,5,"Saran menabung, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",freelancer_desain,jawa_timur,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
23,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",2,43,3,5,210000,220000,205000,200000,1,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Rating atau ulasan pelanggan",5,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",freelancer_desain,jawa_tengah,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
21,"Instagram / TikTok / YouTube, Website freelance seperti Fiverr",1,24,4,7,620000,600000,490000,130000,1,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",2,"Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun",freelancer_desain,jabodetabek,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
30,WhatsApp / kenalan / pelanggan langsung,2,23,6,9,380000,1110000,1110000,320000,2,Ramadan / menjelang Lebaran,"Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Jam saya bekerja",5,Ringkasan pemasukan dan pengeluaran,pekerja_harian,bali,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
34,"Gojek, ShopeeFood",1,17,6,7,280000,525000,400000,680000,2,"Harbolnas / flash sale online / tanggal kembar, Awal bulan",Jumlah pesanan atau project yang masuk,3,Ringkasan pemasukan dan pengeluaran,kurir,sumatera,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24,Instagram / TikTok / YouTube,1,25,4,3,540000,20000,20000,350000,1,"Akhir bulan / tanggal gajian, Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",5,Saran menabung,freelancer_desain,sumatera,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
34,Instagram / TikTok / YouTube,1,15,4,4,225000,215000,100000,100000,1,Awal bulan,"Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",5,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",freelancer_desain,jawa_tengah,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
17,"WhatsApp / kenalan / pelanggan langsung, Shopee / Tokopedia / TikTok Shop, Instagram / TikTok / YouTube",0,14,4,7,560000,160000,240000,180000,3,"Harbolnas / flash sale online / tanggal kembar, Akhir bulan / tanggal gajian",Jumlah pesanan atau project yang masuk,3,"Saran menabung, Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran",jualan_online,jabodetabek,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
23,Instagram / TikTok / YouTube,1,15,4,4,355000,250000,350000,225000,1,Saat ada promo dari aplikasi,"Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Tanggal gajian / akhir bulan",3,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Saran menabung",jualan_online,jabodetabek,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
17,"Shopee / Tokopedia / TikTok Shop, WhatsApp / kenalan / pelanggan langsung, Instagram / TikTok / YouTube",1,55,6,8,740000,700000,550000,640000,1,"Harbolnas / flash sale online / tanggal kembar, Saat ada promo dari aplikasi","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",4,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",jualan_online,jawa_tengah,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
22,"Website freelance seperti Fiverr, Instagram / TikTok / YouTube",1,3,3,4,240000,185000,200000,260000,4,Awal bulan,"Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan, Jam saya bekerja",4,"Saran menabung, Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",freelancer_desain,jawa_timur,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1
34,WhatsApp / kenalan / pelanggan langsung,2,31,7,6,320000,175000,400000,200000,3,"Ramadan / menjelang Lebaran, Awal bulan","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit, Akhir pekan atau hari libur",5,"Saran menabung, Saran batas pengeluaran minggu ini",pekerja_harian,jawa_barat_lainnya,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
35,"Instagram / TikTok / YouTube, Shopee / Tokopedia / TikTok Shop, WhatsApp / kenalan / pelanggan langsung",1,48,5,7,600000,25000,30000,670000,0,"Harbolnas / flash sale online / tanggal kembar, Saat ada promo dari aplikasi, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Tanggal gajian / akhir bulan",3,"Saran menabung, Ringkasan pemasukan dan pengeluaran",jualan_online,jawa_timur,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1
23,Instagram / TikTok / YouTube,0,42,6,3,175000,395000,100000,440000,1,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Akhir pekan atau hari libur",3,Pengingat kalau penghasilan sedang turun,content_creator,jawa_timur,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
35,WhatsApp / kenalan / pelanggan langsung,2,18,5,7,290000,200000,410000,370000,2,Ramadan / menjelang Lebaran,Jumlah pesanan atau project yang masuk,4,"Saran menabung, Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran",pekerja_harian,jawa_tengah,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
24,"ShopeeFood, Grab",1,28,6,11,620000,275000,560000,650000,1,"Awal bulan, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Ada atau tidaknya promo dari aplikasi",3,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini",kurir,sulawesi,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1
25,Projects.co.id,1,6,5,9,480000,1100000,800000,1075000,3,"Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",4,"Saran menabung, Saran batas pengeluaran minggu ini",freelancer_it,sumatera,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
23,Grab,2,18,7,8,240000,1070000,525000,600000,4,"Akhir pekan / Sabtu-Minggu, Saat ada promo dari aplikasi, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Jam saya bekerja",4,"Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran",kurir,bali,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0
17,WhatsApp / kenalan / pelanggan langsung,2,48,7,9,550000,500000,580000,525000,4,"Ramadan / menjelang Lebaran, Awal bulan","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",4,"Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun, Perkiraan penghasilan minggu depan",pekerja_harian,bandung,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
27,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",2,3,5,7,625000,875000,570000,725000,0,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan, Tanggal gajian / akhir bulan",3,"Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini",freelancer_desain,bali,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0
38,Grab,1,12,7,10,660000,575000,805000,410000,3,"Awal bulan, Ramadan / menjelang Lebaran, Saat ada promo dari aplikasi","Jumlah pesanan atau project yang masuk, Cuaca",1,"Ringkasan pemasukan dan pengeluaran, Saran menabung",ojek_online,sulawesi,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
41,"Shopee / Tokopedia / TikTok Shop, WhatsApp / kenalan / pelanggan langsung",0,22,6,3,275000,400000,260000,560000,4,"Ramadan / menjelang Lebaran, Saat ada promo dari aplikasi",Jumlah pesanan atau project yang masuk,3,"Ringkasan pemasukan dan pengeluaran, Saran menabung, Saran batas pengeluaran minggu ini",jualan_online,jawa_timur,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
26,WhatsApp / kenalan / pelanggan langsung,2,24,4,8,835000,410000,425000,300000,0,"Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan, Tanggal gajian / akhir bulan",5,Pengingat kalau penghasilan sedang turun,freelancer_it,bandung,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
34,"WhatsApp / kenalan / pelanggan langsung, Shopee / Tokopedia / TikTok Shop, Instagram / TikTok / YouTube",0,2,4,6,375000,330000,375000,380000,4,Harbolnas / flash sale online / tanggal kembar,"Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Tanggal gajian / akhir bulan",2,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",jualan_online,jabodetabek,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
