usia,sumber_pekerjaan,status_income,lama_kerja_bulan,hari_kerja_per_minggu,jam_kerja_per_hari,income_w1,income_w2,income_w3,income_w4,peak_week,waktu_ramai,faktor_fluktuasi,app_helpful_score,fitur_dibutuhkan,src_gojek,src_grab,src_instagram___tiktok___youtube,src_maxim,src_projects_co_id,src_shopee___tokopedia___tiktok_shop,src_shopeefood,src_upwork,src_website_freelance_seperti_fiverr,src_whatsapp___kenalan___pelanggan_langsung,ramai_akhir_bulan___tanggal_gajian,ramai_akhir_pekan___sabtu_minggu,ramai_awal_bulan,ramai_harbolnas___flash_sale_online___tanggal_,ramai_ramadan___menjelang_lebaran,ramai_saat_ada_promo_dari_aplikasi,ramai_saat_cuaca_bagus,fluk_ada_atau_tidaknya_promo_dari_aplikasi,fluk_akhir_pekan_atau_hari_libur,fluk_cuaca,fluk_jam_saya_bekerja,fluk_jumlah_pesanan_atau_project_yang_masuk,fluk_kondisi_fisik___capek___sakit,fluk_rating_atau_ulasan_pelanggan,fluk_tanggal_gajian___akhir_bulan,fitur_pengingat_kalau_penghasilan_sedang_turun,fitur_perkiraan_penghasilan_minggu_depan,fitur_ringkasan_pemasukan_dan_pengeluaran,fitur_saran_batas_pengeluaran_minggu_ini,fitur_saran_menabung,monthly_income,income_volatility,income_cv,income_trend,is_income_growing,total_jam_seminggu,kapasitas_jam_bulanan,intensitas_kerja_rel,experience_months_log,exp_score,income_stability,gig_type_content_creator,gig_type_freelancer_desain,gig_type_freelancer_it,gig_type_jualan_online,gig_type_kurir,gig_type_ojek_online,gig_type_pekerja_harian,gig_type_tutor,domisili_code_bali,domisili_code_bandung,domisili_code_jabodetabek,domisili_code_jawa_barat_lainnya,domisili_code_jawa_tengah,domisili_code_jawa_timur,domisili_code_kalimantan,domisili_code_sulawesi,domisili_code_sumatera,experience_tier_junior,experience_tier_mid,experience_tier_senior
28,"Instagram / TikTok / YouTube, Website freelance seperti Fiverr",2,24,3,4,700000,650000,615000,625000,1,"Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Jam saya bekerja",4,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,2590000,37969.285832981725,0.05863973311698627,-75000,0,12,48,0.48,3.2188758248682006,4.184538572328661,stabil,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31,Grab,2,45,7,10,325000,720000,490000,765000,4,"Awal bulan, Saat cuaca bagus",Jumlah pesanan atau project yang masuk,4,"Saran batas pengeluaran minggu ini, Saran menabung",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2300000,205629.115966911,0.3576152319159636,440000,1,70,280,1.2727272727272727,3.828641396489095,4.977233815435824,volatil,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29,"Instagram / TikTok / YouTube, Shopee / Tokopedia / TikTok Shop",0,16,5,5,310000,330000,210000,250000,1,"Awal bulan, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",5,"Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1100000,55075.70547286102,0.2002745643574424,-60000,0,25,100,0.8064516129032258,2.833213344056216,1.9832493408393512,sedang,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28,"WhatsApp / kenalan / pelanggan langsung, Projects.co.id",1,22,4,3,340000,310000,400000,170000,3,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Jam saya bekerja",4,"Ringkasan pemasukan dan pengeluaran, Saran menabung, Pengingat kalau penghasilan sedang turun",0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1220000,97467.94344808965,0.3195659799413433,-170000,0,12,48,0.48,3.1354942159291497,3.1354942159291497,sedang,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23,ShopeeFood,2,8,5,10,260000,250000,350000,590000,4,"Awal bulan, Akhir pekan / Sabtu-Minggu, Saat ada promo dari aplikasi","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",3,Saran batas pengeluaran minggu ini,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1450000,158192.92019556375,0.43639305876553103,330000,1,50,200,0.9090909090909091,2.1972245773362196,2.8563919505370854,volatil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
32,WhatsApp / kenalan / pelanggan langsung,1,14,5,6,310000,225000,270000,200000,1,Awal bulan,Jumlah pesanan atau project yang masuk,3,Saran menabung,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1005000,48712.592485584944,0.1938801934542945,-110000,0,30,120,0.6976744186046512,2.70805020110221,2.70805020110221,sedang,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
35,"Gojek, Maxim",2,45,6,8,1130000,805000,770000,925000,4,"Ramadan / menjelang Lebaran, Awal bulan","Jumlah pesanan atau project yang masuk, Jam saya bekerja",2,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,3630000,162506.4101299802,0.17907022706308887,-205000,0,48,192,0.8727272727272727,3.828641396489095,4.977233815435824,sedang,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,WhatsApp / kenalan / pelanggan langsung,2,78,6,10,670000,360000,475000,420000,1,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran, Awal bulan","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit, Jam saya bekerja",3,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Saran menabung",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1925000,134311.51601159645,0.27908828451597284,-250000,0,60,240,1.3953488372093024,4.3694478524670215,5.680282208207128,sedang,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
21,Instagram / TikTok / YouTube,0,2,3,5,18400,225000,260000,275000,4,"Akhir pekan / Sabtu-Minggu, Awal bulan",Jumlah pesanan atau project yang masuk,5,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,778400,119320.18549544191,0.6131529925100174,256600,1,15,60,1.1538461538461537,1.0986122886681096,0.7690286020676766,volatil,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
30,WhatsApp / kenalan / pelanggan langsung,1,20,5,8,450000,450000,410000,380000,0,"Awal bulan, Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Jam saya bekerja",5,"Saran menabung, Saran batas pengeluaran minggu ini",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1690000,34034.29642777023,0.08055435709683581,-70000,0,40,160,0.9302325581395349,3.044522437723423,3.044522437723423,stabil,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
27,WhatsApp / kenalan / pelanggan langsung,2,7,4,5,980000,375000,860000,300000,1,"Akhir bulan / tanggal gajian, Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Jam saya bekerja",3,"Saran menabung, Pengingat kalau penghasilan sedang turun",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2515000,341232.4476560418,0.5427147593499523,-680000,0,20,80,0.8,2.0794415416798357,2.7032740041837866,volatil,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22,"Website freelance seperti Fiverr, Upwork",1,17,6,5,275000,370000,500000,220000,4,"Awal bulan, Akhir bulan / tanggal gajian",Jumlah pesanan atau project yang masuk,5,"Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1365000,122635.97895125774,0.3593717789874835,-55000,0,30,120,1.0526315789473684,2.8903717578961645,2.8903717578961645,volatil,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
45,Gojek,0,35,6,6,270000,200000,225000,250000,3,"Saat ada promo dari aplikasi, Saat cuaca bagus","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",4,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,945000,30379.543555930308,0.12859011625741398,-20000,0,36,144,0.6545454545454545,3.58351893845611,2.508463256919277,stabil,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31,Projects.co.id,2,1,5,9,790000,875000,825000,775000,4,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Jam saya bekerja",3,"Saran batas pengeluaran minggu ini, Saran menabung, Pengingat kalau penghasilan sedang turun",0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,3265000,44417.5265707881,0.05441650493633465,-15000,0,45,180,1.5789473684210527,0.6931471805599453,0.9010913347279289,stabil,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25,WhatsApp / kenalan / pelanggan langsung,2,81,6,7,925000,870000,870000,775000,1,"Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",4,"Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun, Saran menabung",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,3440000,62316.396986133055,0.07246084247126812,-150000,0,42,168,0.9767441860465116,4.406719247264253,5.72873502144353,stabil,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
21,"Gojek, ShopeeFood",2,20,6,9,875000,830000,800000,950000,4,"Akhir pekan / Sabtu-Minggu, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Jam saya bekerja",5,"Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3455000,65239.94175349944,0.07553095944722431,75000,1,54,216,0.9818181818181818,3.044522437723423,3.9578791690404502,stabil,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21,WhatsApp / kenalan / pelanggan langsung,0,9,3,4,175000,325000,270000,6800,0,"Akhir pekan / Sabtu-Minggu, Awal bulan",Jumlah pesanan atau project yang masuk,3,Saran menabung,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,776800,139453.31357363533,0.7180875153765188,-168200,0,12,48,0.9230769230769231,2.302585092994046,1.611809565095832,volatil,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
26,WhatsApp / kenalan / pelanggan langsung,1,42,3,9,440000,440000,450000,540000,0,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran, Awal bulan","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",5,Saran batas pengeluaran minggu ini,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1870000,48562.67428111155,0.10387715594429006,100000,1,27,108,0.627906976744186,3.7612001156935624,3.7612001156935624,stabil,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
23,"WhatsApp / kenalan / pelanggan langsung, Projects.co.id",1,65,6,8,805000,365000,510000,905000,4,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",4,"Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2585000,251541.08345689112,0.3892312483182094,100000,1,48,192,1.92,4.189654742026425,4.189654742026425,volatil,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
17,Projects.co.id,1,5,4,9,310000,425000,350000,430000,4,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Jam saya bekerja, Tanggal gajian / akhir bulan",5,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1515000,58647.96103304302,0.1548456929038947,120000,1,36,144,1.263157894736842,1.791759469228055,1.791759469228055,sedang,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31,"WhatsApp / kenalan / pelanggan langsung, Website freelance seperti Fiverr",0,8,6,6,550000,250000,580000,280000,4,"Akhir bulan / tanggal gajian, Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",5,"Ringkasan pemasukan dan pengeluaran, Saran menabung",0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1660000,174068.9518552921,0.41944224677842246,-270000,0,36,144,1.44,2.1972245773362196,1.5380572041353535,volatil,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24,WhatsApp / kenalan / pelanggan langsung,1,41,3,2,375000,810000,500000,625000,0,"Akhir pekan / Sabtu-Minggu, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Ada atau tidaknya promo dari aplikasi",4,"Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,2310000,185584.6617225321,0.32135816513310295,250000,1,6,24,0.3333333333333333,3.7376696182833684,3.7376696182833684,sedang,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,WhatsApp / kenalan / pelanggan langsung,2,44,5,10,1050000,1150000,1075000,680000,4,Awal bulan,"Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Jam saya bekerja",5,"Saran menabung, Perkiraan penghasilan minggu depan",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,3955000,210173.5394065263,0.21256467948606506,-370000,0,50,200,1.1627906976744187,3.8066624897703196,4.948661236701415,sedang,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
32,"WhatsApp / kenalan / pelanggan langsung, Instagram / TikTok / YouTube",1,52,3,6,705000,300000,700000,325000,1,"Awal bulan, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Kondisi fisik / capek / sakit",4,"Saran menabung, Saran batas pengeluaran minggu ini",0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,2030000,225407.0392275568,0.44415092625937047,-380000,0,18,72,1.3846153846153846,3.970291913552122,3.970291913552122,volatil,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
35,Gojek,1,29,7,8,700000,850000,930000,790000,0,"Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",2,Saran batas pengeluaran minggu ini,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3270000,97082.43919473799,0.11875513203621524,90000,1,56,224,1.018181818181818,3.4011973816621555,3.4011973816621555,stabil,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
38,"Gojek, Maxim",0,28,6,9,125000,200000,10000,150000,2,Saat cuaca bagus,"Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Jam saya bekerja",4,"Pengingat kalau penghasilan sedang turun, Saran menabung",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,485000,80454.43845224865,0.6635362879666861,25000,1,54,216,0.9818181818181818,3.367295829986474,2.3571070809905317,volatil,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
40,Grab,2,80,7,10,1336200,980000,1175000,760000,1,Akhir pekan / Sabtu-Minggu,"Jumlah pesanan atau project yang masuk, Cuaca",5,"Saran menabung, Pengingat kalau penghasilan sedang turun",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,4251200,248917.71063278455,0.23420914228795847,-576200,0,70,280,1.2727272727272727,4.394449154672439,5.712783901074171,sedang,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,WhatsApp / kenalan / pelanggan langsung,0,38,6,8,18400,260000,250000,150000,0,"Ramadan / menjelang Lebaran, Awal bulan","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Kondisi fisik / capek / sakit",3,"Saran batas pengeluaran minggu ini, Saran menabung, Ringkasan pemasukan dan pengeluaran",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,678400,112371.28933436096,0.6625626578520231,131600,1,48,192,1.1162790697674418,3.6635616461296463,2.564493152290752,volatil,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
43,"Shopee / Tokopedia / TikTok Shop, WhatsApp / kenalan / pelanggan langsung",2,84,4,5,18400,20000,300000,15000,3,Saat ada promo dari aplikasi,Jumlah pesanan atau project yang masuk,5,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,353400,141115.40194701168,1.5972134095484112,-3400,0,20,80,0.6451612903225806,4.442651256490317,5.7754466334374115,volatil,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28,"Shopee / Tokopedia / TikTok Shop, WhatsApp / kenalan / pelanggan langsung",2,34,4,5,460000,460000,720000,495000,1,"Ramadan / menjelang Lebaran, Saat ada promo dari aplikasi, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Akhir pekan atau hari libur",3,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran",0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,2135000,125258.066939153,0.23467509557668836,35000,1,20,80,0.6451612903225806,3.5553480614894135,4.621952479936238,sedang,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36,"Shopee / Tokopedia / TikTok Shop, WhatsApp / kenalan / pelanggan langsung",1,16,6,5,775000,470000,690000,875000,2,Ramadan / menjelang Lebaran,"Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",3,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,2810000,172457.72428820538,0.24549107302082898,100000,1,30,120,0.967741935483871,2.833213344056216,2.833213344056216,sedang,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34,"Gojek, Grab",0,3,5,8,640000,640000,450000,675000,3,Saat ada promo dari aplikasi,"Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Rating atau ulasan pelanggan",4,"Saran menabung, Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,2405000,102174.27921611843,0.1699361484905945,35000,1,40,160,0.7272727272727273,1.3862943611198906,0.9704060527839233,sedang,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
20,Website freelance seperti Fiverr,0,16,4,4,500000,460000,250000,420000,1,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Jam saya bekerja, Rating atau ulasan pelanggan",5,"Saran menabung, Saran batas pengeluaran minggu ini",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1630000,109962.11468804456,0.269845018019697,-80000,0,16,64,0.5614035087719298,2.833213344056216,1.9832493408393512,sedang,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,Grab,2,11,5,10,790000,685000,940000,950000,4,Ramadan / menjelang Lebaran,Jumlah pesanan atau project yang masuk,4,"Pengingat kalau penghasilan sedang turun, Perkiraan penghasilan minggu depan",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3365000,127303.77056474015,0.15132673906448865,160000,1,50,200,0.9090909090909091,2.4849066497880004,3.2303786447244005,sedang,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33,Gojek,2,69,6,11,1336200,600000,1140000,380000,0,"Saat ada promo dari aplikasi, Saat cuaca bagus, Awal bulan","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",4,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,3456200,448367.7173927668,0.5189134870427403,-956200,0,66,264,1.2,4.248495242049359,5.523043814664168,volatil,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22,WhatsApp / kenalan / pelanggan langsung,0,30,6,3,530000,550000,450000,460000,2,"Harbolnas / flash sale online / tanggal kembar, Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",1,"Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1990000,49916.59710623979,0.1003346668775335,-70000,0,18,72,0.5806451612903226,3.4339872044851463,2.403791043139602,stabil,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,Gojek,2,20,6,11,870000,1050000,1090000,300000,3,"Akhir pekan / Sabtu-Minggu, Saat ada promo dari aplikasi",Jumlah pesanan atau project yang masuk,5,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,3310000,364451.64288283844,0.4404244138470388,-570000,0,66,264,1.2,3.044522437723423,3.9578791690404502,volatil,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34,WhatsApp / kenalan / pelanggan langsung,2,56,7,9,780000,375000,570000,625000,1,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran, Awal bulan","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit, Akhir pekan atau hari libur",5,"Saran menabung, Pengingat kalau penghasilan sedang turun, Perkiraan penghasilan minggu depan",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,2350000,167257.28683677732,0.28469276960682166,-155000,0,63,252,1.4651162790697674,4.04305126783455,5.255966648184915,sedang,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
29,"Website freelance seperti Fiverr, Upwork",2,13,5,9,430000,635000,745000,375000,3,Awal bulan,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",4,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2185000,173415.4452944335,0.3174647649055718,-55000,0,45,180,1.5789473684210527,2.639057329615259,3.4307745284998368,sedang,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25,Projects.co.id,0,19,4,5,340000,400000,330000,400000,4,"Awal bulan, Akhir bulan / tanggal gajian",Jumlah pesanan atau project yang masuk,4,"Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1470000,37749.17217635375,0.10271855634774803,60000,1,20,80,0.7017543859649122,2.995732273553991,2.0970125914877933,stabil,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26,"Website freelance seperti Fiverr, Upwork",1,1,4,6,750000,1270000,1350000,1025000,3,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Jam saya bekerja",5,Ringkasan pemasukan dan pengeluaran,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4395000,270504.92909865186,0.24619311299707747,275000,1,24,96,0.8421052631578947,0.6931471805599453,0.6931471805599453,sedang,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
19,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",0,30,3,5,245000,250000,250000,240000,1,"Akhir pekan / Sabtu-Minggu, Awal bulan","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Tanggal gajian / akhir bulan",5,"Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun, Saran menabung",0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,985000,4787.13553878169,0.019440065375497726,-5000,0,15,60,1.1538461538461537,3.4339872044851463,2.403791043139602,stabil,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
25,"Shopee / Tokopedia / TikTok Shop, Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",2,25,5,5,625000,475000,725000,425000,3,"Saat ada promo dari aplikasi, Akhir bulan / tanggal gajian, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",5,Saran menabung,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2250000,137689.26368215255,0.24478047804742134,-200000,0,25,100,0.8064516129032258,3.258096538021482,4.2355254994279266,sedang,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
